,nombre,ciudad,salario,fecha_publicacion,fecha_vencimiento,años_exp,numero_vacantes
257,Work from home asp.net developer / research + development / ref. 0640e (rd),Barranquilla,Salario a convenir,2023-03-28,2023-04-27,4,1
258,Work from home .net backend tech lead / research + development / ref. 0001e (rd),Cartagena,Salario a convenir,2023-03-28,2023-04-27,7,1
259,Work from home .net backend tech lead / research + development / ref. 0001e (rd),Bogotá,Salario a convenir,2023-03-28,2023-04-27,7,1
260,Work from home junior qa automation / research + development / ref. 0166e (rd),Barranquilla,Salario a convenir,2023-03-28,2023-04-27,2,1
261,Work from home junior qa automation / research + development / ref. 0166e (rd),Cali,Salario a convenir,2023-03-28,2023-04-27,2,1
262,Work from home junior qa automation / research + development / ref. 0166e (rd),Bogotá,Salario a convenir,2023-03-28,2023-04-27,2,1
263,Work from home qa automation leader / research + development / ref. 0166e (rd),Barranquilla,Salario a convenir,2023-03-28,2023-04-27,7,1
264,Work from home qa automation leader / research + development / ref. 0166e (rd),Medellín,Salario a convenir,2023-03-28,2023-04-27,7,1
265,Work from home fullstack .net + angular architect / research + development / ref. 0001e (rd),Bogotá,Salario a convenir,2023-03-28,2023-04-27,6,1
266,Work from home fullstack .net + angular architect / research + development / ref. 0001e (rd),Cartagena,Salario a convenir,2023-03-28,2023-04-27,6,1
267,Work from home fullstack .net + angular architect / research + development / ref. 0001e (rd),Medellín,Salario a convenir,2023-03-28,2023-04-27,6,1
268,Work from home fullstack .net + angular architect / research + development / ref. 0001e (rd),Cúcuta,Salario a convenir,2023-03-28,2023-04-27,6,1
269,Work from home fullstack .net developer / r + d / ref. 0001e (rd),Cúcuta,Salario a convenir,2023-03-28,2023-04-27,4,1
270,Work from home fullstack .net developer / r + d / ref. 0001e (rd),Cali,Salario a convenir,2023-03-28,2023-04-27,4,1
271,Work from home fullstack .net + angular / r + d / ref. 0001e (rd),Cali,Salario a convenir,2023-03-28,2023-04-27,4,1
272,Work from home fullstack .net + angular / r + d / ref. 0001e (rd),Bogotá,Salario a convenir,2023-03-28,2023-04-27,4,1
273,Work from home .net backend architect / research + development / ref. 0001e (rd),Cartagena,Salario a convenir,2023-03-28,2023-04-27,6,1
274,Work from home .net backend architect / research + development / ref. 0001e (rd),Medellín,Salario a convenir,2023-03-28,2023-04-27,6,1
275,Work from home asp.net engineer / r + d / ref. 0001e (rd),Barranquilla,Salario a convenir,2023-03-28,2023-04-27,4,1
276,Work from home .net backend developer / research + development / ref. 0001e (rd),Soledad,Salario a convenir,2023-03-28,2023-04-27,4,1
277,Work from home .net backend architect / research + development / ref. 0001e (rd),Cali,Salario a convenir,2023-03-28,2023-04-27,6,1
278,Work from home .net backend developer / research + development / ref. 0001e (rd),Medellín,Salario a convenir,2023-03-28,2023-04-27,4,1
279,Work from home asp.net engineer / r + d / ref. 0001e (rd),Cúcuta,Salario a convenir,2023-03-28,2023-04-27,4,1
280,Work from home asp.net engineer / r + d / ref. 0001e (rd),Cali,Salario a convenir,2023-03-28,2023-04-27,4,1
281,Work from home python backend developer / r + d / ref. 0071e (rd),Bogotá,Salario a convenir,2023-03-28,2023-04-27,4,1
282,Work from home python backend architect / r + d / ref. 0071e (rd),Barranquilla,Salario a convenir,2023-03-28,2023-04-27,6,1
283,Work from home python backend architect / r + d / ref. 0071e (rd),Cúcuta,Salario a convenir,2023-03-28,2023-04-27,6,1
284,Work from home python backend developer / r + d / ref. 0071e (rd),Cartagena,Salario a convenir,2023-03-28,2023-04-27,4,1
285,Work from home python tech lead / research + development / ref. 0071e (rd),Medellín,Salario a convenir,2023-03-28,2023-04-27,7,1
286,Work from home python tech lead / research + development / ref. 0071e (rd),Bogotá,Salario a convenir,2023-03-28,2023-04-27,7,1
287,Work from home qa automation engineer / r + d / ref. 0166e (rd),Bogotá,Salario a convenir,2023-03-29,2023-04-28,4,1
288,Work from home manual qa / r + d / ref. 0027e (rd),Barranquilla,Salario a convenir,2023-03-29,2023-04-28,3,1
289,Work from home qa automation senior / research + development / ref. 0166e (rd),Barranquilla,Salario a convenir,2023-03-29,2023-04-28,5,1
290,Work from home qa automation senior / research + development / ref. 0166e (rd),Bogotá,Salario a convenir,2023-03-29,2023-04-28,5,1
291,Work from home qa automation developer / r + d / ref. 0166e (rd),Bogotá,Salario a convenir,2023-03-29,2023-04-28,4,1
292,Work from home qa automation engineer / r + d / ref. 0166e (rd),Cali,Salario a convenir,2023-03-29,2023-04-28,4,1
293,Work from home product owner / ref. 0140e,Tunja,Salario a convenir,2023-03-29,2023-04-28,2,1
294,Work from home product owner / ref. 0140e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,2,1
295,Work from home power bi / ref. 0221e,Medellín,Salario a convenir,2023-03-29,2023-04-28,3,1
296,Work from home product owner / ref. 0140e,Medellín,Salario a convenir,2023-03-29,2023-04-28,2,1
297,Work from home analytics engineering manager / ref. 0078e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,7,1
298,Work from home analytics engineering manager / ref. 0078e,Cartagena,Salario a convenir,2023-03-29,2023-04-28,7,1
299,Work from home .net tech lead / ref. 0001e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,7,1
300,Work from home .net tech lead / ref. 0001e,Cúcuta,Salario a convenir,2023-03-29,2023-04-28,7,1
301,Work from home technology projects manager / ref. 0049e (dlvr),Cali,Salario a convenir,2023-03-29,2023-04-28,4,1
302,Work from home software staff manager / ref. 0049e (dlvr),Cali,Salario a convenir,2023-03-29,2023-04-28,4,1
303,Work from home head of engineering / ref. 0049e (dlvr),Cali,Salario a convenir,2023-03-29,2023-04-28,8,1
304,Work from home lead engineer / ref. 0049e (dlvr),Cali,Salario a convenir,2023-03-29,2023-04-28,7,1
305,Work from home angular engineer / ref. 0615e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,5,1
306,Work from home agile master / ref. 0073e (dlvr),Medellín,Salario a convenir,2023-03-29,2023-04-28,3,1
307,Work from home angular engineer / ref. 0615e,Medellín,Salario a convenir,2023-03-29,2023-04-28,5,1
308,Work from home angular engineer / ref. 0615e,Cartagena,Salario a convenir,2023-03-29,2023-04-28,5,1
309,Work from home agile coach / ref. 0073e (dlvr),Bogotá,Salario a convenir,2023-03-29,2023-04-28,3,1
310,Work from home react native engineer / ref. 0198e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,5,1
311,Work from home react native engineer / ref. 0198e,Cartagena,Salario a convenir,2023-03-29,2023-04-28,5,1
312,Work from home engineering manager / ref. 0049e,Cali,Salario a convenir,2023-03-29,2023-04-28,10,1
313,Work from home senior project manager / ref. 0049e,Medellín,Salario a convenir,2023-03-29,2023-04-28,4,1
314,Work from home senior project manager / ref. 0049e,Cartagena,Salario a convenir,2023-03-29,2023-04-28,4,1
315,Work from home engineering manager / ref. 0049e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,10,1
316,Work from home ios engineer / ref. 0047e,Medellín,Salario a convenir,2023-03-29,2023-04-28,6,1
317,Work from home golang engineer / ref. 0138e,Medellín,Salario a convenir,2023-03-29,2023-04-28,5,1
318,Work from home quality assurance engineer / ref. 0166e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,4,1
319,Work from home devops manager / ref. 0121e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,4,1
320,Work from home devops manager / ref. 0121e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,4,1
321,Work from home php developer / ref. 0021e,Medellín,Salario a convenir,2023-03-29,2023-04-28,5,1
322,Work from home php engineer / ref. 0021e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,6,1
323,Work from home salesforce tech lead / ref. 0102e,Medellín,Salario a convenir,2023-03-29,2023-04-28,7,1
324,Work from home sap hana developer / ref. 0953e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,5,1
325,Work from home splunk engineer / ref. 0724e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,5,1
326,Work from home oracle ebs engineer / ref. 0187e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,5,1
327,Work from home hyperledger fabric developer / ref. 0924e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,5,1
328,Work from home splunk engineer / ref. 0724e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,5,1
329,Work from home salesforce tech lead / ref. 0102e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,7,1
330,Work from home salesforce architect / ref. 0102e,Cúcuta,Salario a convenir,2023-03-29,2023-04-28,6,1
331,Work from home big data architect / ref. 0099e,Cartagena,Salario a convenir,2023-03-29,2023-04-28,6,1
332,Work from home software development engineer in test / ref. 0686e,Cartagena,Salario a convenir,2023-03-29,2023-04-28,5,1
333,Work from home software development engineer in test / ref. 0686e,Cúcuta,Salario a convenir,2023-03-29,2023-04-28,5,1
334,Work from home salesforce architect / ref. 0102e,Cartagena,Salario a convenir,2023-03-29,2023-04-28,6,1
335,Work from home business intelligence analyst / ref. 0078e,Cali,Salario a convenir,2023-03-29,2023-04-28,5,1
336,Work from home business intelligence analyst / ref. 0078e,Medellín,Salario a convenir,2023-03-29,2023-04-28,5,1
337,Work from home etl developer / ref. 0339e,Cúcuta,Salario a convenir,2023-03-29,2023-04-28,5,1
338,Work from home data engineer / ref. 0960e,Cartagena,Salario a convenir,2023-03-29,2023-04-28,5,1
339,Work from home business intelligence analyst / ref. 0078e,Cúcuta,Salario a convenir,2023-03-29,2023-04-28,5,1
340,Work from home etl engineer / ref. 0339e,Cúcuta,Salario a convenir,2023-03-29,2023-04-28,5,1
341,Work from home etl engineer / ref. 0339e,Cartagena,Salario a convenir,2023-03-29,2023-04-28,5,1
342,Work from home etl developer / ref. 0339e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,5,1
343,Work from home lean master / ref. 0073e (dlvr),Barranquilla,Salario a convenir,2023-03-30,2023-04-29,3,1
344,Work from home lean master / ref. 0073e (dlvr),Cali,Salario a convenir,2023-03-30,2023-04-29,3,1
345,Work from home data platform engineer / ref. 0339e (rd),Bogotá,Salario a convenir,2023-03-30,2023-04-29,5,1
346,Work from home data platform engineer / ref. 0339e (rd),Cúcuta,Salario a convenir,2023-03-30,2023-04-29,5,1
347,Work from home data platform engineer / ref. 0339e (rd),Cartagena,Salario a convenir,2023-03-30,2023-04-29,5,1
348,Work from home data platform engineer / ref. 0339e (rd),Cali,Salario a convenir,2023-03-30,2023-04-29,5,1
349,Work from home project engineering manager (it) / ref. 0049e (dlvr),Medellín,Salario a convenir,2023-03-31,2023-04-30,4,1
350,Work from home project engineering manager (it) / ref. 0049e (dlvr),Cali,Salario a convenir,2023-03-31,2023-04-30,4,1
351,Work from home big data tech lead / ref. 0099e,Cúcuta,Salario a convenir,2023-03-29,2023-04-28,7,1
352,Work from home big data tech lead / ref. 0099e,Cartagena,Salario a convenir,2023-03-29,2023-04-28,7,1
353,Work from home big data senior / ref. 0099e,Cúcuta,Salario a convenir,2023-03-29,2023-04-28,5,1
354,Work from home big data senior / ref. 0099e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,5,1
355,Work from home big data tech lead / ref. 0099e,Medellín,Salario a convenir,2023-03-29,2023-04-28,7,1
356,Work from home big data tech lead / ref. 0099e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,7,1
357,Work from home frontend engineer / ref. 0054e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,5,1
358,Work from home qa automation leader / ref. 0166e,Medellín,Salario a convenir,2023-03-29,2023-04-28,7,1
359,Work from home .net engineer / ref. 0001e,Cartagena,Salario a convenir,2023-03-29,2023-04-28,5,1
360,Work from home .net core developer / ref. 1001e,Medellín,Salario a convenir,2023-03-29,2023-04-28,5,1
361,Work from home .net engineer / ref. 0001e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,5,1
362,Work from home qa automation senior / ref. 0166e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,5,1
363,Work from home qa automation engineer / ref. 0166e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,5,1
364,Work from home .net engineer / ref. 0001e,Cali,Salario a convenir,2023-03-29,2023-04-28,5,1
365,Work from home qa automation leader / ref. 0166e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,7,1
366,Work from home .net engineer / ref. 0001e,Cúcuta,Salario a convenir,2023-03-29,2023-04-28,5,1
367,Work from home .net core engineer / ref. 0001e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,5,1
368,Work from home .net core engineer / ref. 0001e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,5,1
369,Work from home .net core engineer / ref. 0001e,Cartagena,Salario a convenir,2023-03-29,2023-04-28,5,1
370,Work from home python architect / ref. 0071e,Medellín,Salario a convenir,2023-03-29,2023-04-28,6,1
371,Work from home python architect / ref. 0071e,Cúcuta,Salario a convenir,2023-03-29,2023-04-28,6,1
372,Work from home python tech lead / ref. 0071e,Medellín,Salario a convenir,2023-03-29,2023-04-28,7,1
373,Work from home java engineer / ref. 0003e,Bucaramanga,Salario a convenir,2023-03-29,2023-04-28,5,1
374,Work from home .net developer / ref. 0001e,Cartagena,Salario a convenir,2023-03-29,2023-04-28,5,1
375,Work from home python architect / ref. 0071e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,6,1
376,Work from home python engineer / ref. 0071e,Cartagena,Salario a convenir,2023-03-29,2023-04-28,5,1
377,Work from home python engineer / ref. 0071e,Cúcuta,Salario a convenir,2023-03-29,2023-04-28,5,1
378,Work from home java engineer / ref. 0003e,Cali,Salario a convenir,2023-03-29,2023-04-28,5,1
379,Work from home python developer / ref. 0071e,Bucaramanga,Salario a convenir,2023-03-29,2023-04-28,5,1
380,Work from home .net developer / ref. 0001e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,5,1
381,Work from home java engineer / ref. 0003e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,5,1
382,Work from home python engineer / ref. 0071e,Medellín,Salario a convenir,2023-03-29,2023-04-28,5,1
383,Work from home senior software engineer (java) / ref. 0003e,Cúcuta,Salario a convenir,2023-03-29,2023-04-28,5,1
384,Work from home python architect / ref. 0071e,Cali,Salario a convenir,2023-03-29,2023-04-28,6,1
385,Work from home java backend tech lead / ref. 0003e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,7,1
386,Work from home java backend developer / ref. 0003e,Medellín,Salario a convenir,2023-03-29,2023-04-28,4,1
387,Work from home java team lead / ref. 0003e,Bucaramanga,Salario a convenir,2023-03-29,2023-04-28,7,1
388,Work from home java team lead / ref. 0003e,Medellín,Salario a convenir,2023-03-29,2023-04-28,7,1
389,Work from home java backend tech lead / ref. 0003e,Medellín,Salario a convenir,2023-03-29,2023-04-28,7,1
390,Work from home agile specialist / r+d / ref. 0073e (rd),Medellín,Salario a convenir,2023-03-30,2023-04-29,4,1
391,Work from home solutions manager / r+d / ref. 0049e (rd),Bogotá,Salario a convenir,2023-03-30,2023-04-29,5,1
392,Work from home senior data analyst / ref. 1028e (rd),Barranquilla,Salario a convenir,2023-03-30,2023-04-29,5,1
393,Work from home senior analytics engineer / ref. 0339e (rd),Bogotá,Salario a convenir,2023-03-30,2023-04-29,7,1
394,Work from home software quality assurance leader / r + d / ref. 0027e (rd),Bogotá,Salario a convenir,2023-03-30,2023-04-29,7,1
395,Work from home product manager / ref. 0140e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,5,1
396,Work from home product manager / ref. 0140e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,5,1
397,Work from home product manager / ref. 0140e,Soledad,Salario a convenir,2023-03-29,2023-04-28,5,1
398,Work from home product manager / ref. 0140e,Tunja,Salario a convenir,2023-03-29,2023-04-28,5,1
399,Work from home vp of product / ref. 0140e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,6,1
400,Work from home vp of product / ref. 0140e,Bucaramanga,Salario a convenir,2023-03-29,2023-04-28,6,1
401,Work from home ux/ui engineer / ref. 0066e,Cúcuta,Salario a convenir,2023-03-29,2023-04-28,6,1
402,Work from home angular engineer / ref. 0615e,Cali,Salario a convenir,2023-03-29,2023-04-28,5,1
403,Work from home angular engineer / ref. 0615e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,5,1
404,Work from home agile coach / ref. 0073e (dlvr),Cali,Salario a convenir,2023-03-29,2023-04-28,3,1
405,Work from home senior engineering manager / ref. 0049e (dlvr),Cali,Salario a convenir,2023-03-29,2023-04-28,5,1
406,Work from home scrum coach / ref. 0073e (dlvr),Bogotá,Salario a convenir,2023-03-29,2023-04-28,3,1
407,Work from home scrum coach / ref. 0073e (dlvr),Cali,Salario a convenir,2023-03-29,2023-04-28,3,1
408,Work from home agile master / ref. 0073e (dlvr),Barranquilla,Salario a convenir,2023-03-29,2023-04-28,3,1
409,Work from home scrum master / ref. 0073e (dlvr),Cali,Salario a convenir,2023-03-29,2023-04-28,4,1
410,Work from home scrum master / ref. 0073e (dlvr),Barranquilla,Salario a convenir,2023-03-29,2023-04-28,4,1
411,Work from home senior staff manager / ref. 0049e (dlvr),Cali,Salario a convenir,2023-03-29,2023-04-28,5,1
412,Work from home software development people manager / ref. 0049e (dlvr),Medellín,Salario a convenir,2023-03-29,2023-04-28,4,1
413,Work from home staff manager / ref. 0049e (dlvr),Barranquilla,Salario a convenir,2023-03-29,2023-04-28,3,1
414,Work from home software engineering director / ref. 0049e (dlvr),Cali,Salario a convenir,2023-03-29,2023-04-28,6,1
415,Work from home scrum master / ref. 0073e (dlvr),Medellín,Salario a convenir,2023-03-29,2023-04-28,4,1
416,Work from home software development people manager / ref. 0049e (dlvr),Barranquilla,Salario a convenir,2023-03-29,2023-04-28,4,1
417,Work from home senior staff manager / ref. 0049e (dlvr),Bogotá,Salario a convenir,2023-03-29,2023-04-28,5,1
418,Work from home software engineering director / ref. 0049e (dlvr),Barranquilla,Salario a convenir,2023-03-29,2023-04-28,6,1
419,Work from home engineering manager / ref. 0049e (dlvr),Medellín,Salario a convenir,2023-03-29,2023-04-28,10,1
420,Work from home director of engineering / ref. 0049e (dlvr),Bogotá,Salario a convenir,2023-03-29,2023-04-28,6,1
421,Work from home it staff lead / ref. 0049e (dlvr),Medellín,Salario a convenir,2023-03-29,2023-04-28,7,1
422,Work from home it engineering manager / ref. 0049e (dlvr),Medellín,Salario a convenir,2023-03-29,2023-04-28,4,1
423,Work from home director of engineering / ref. 0049e (dlvr),Medellín,Salario a convenir,2023-03-29,2023-04-28,6,1
424,Work from home it staff lead / ref. 0049e (dlvr),Bogotá,Salario a convenir,2023-03-29,2023-04-28,7,1
425,Work from home people manager / ref. 0049e (dlvr),Barranquilla,Salario a convenir,2023-03-29,2023-04-28,4,1
426,Work from home technology projects manager / ref. 0049e (dlvr),Bogotá,Salario a convenir,2023-03-29,2023-04-28,4,1
427,Work from home lead engineer / ref. 0049e (dlvr),Barranquilla,Salario a convenir,2023-03-29,2023-04-28,7,1
428,Work from home software staff manager / ref. 0049e (dlvr),Medellín,Salario a convenir,2023-03-29,2023-04-28,4,1
429,Work from home software staff manager / ref. 0049e (dlvr),Bogotá,Salario a convenir,2023-03-29,2023-04-28,4,1
430,Work from home head of engineering / ref. 0049e (dlvr),Medellín,Salario a convenir,2023-03-29,2023-04-28,8,1
431,Work from home software engineering manager / ref. 0049e (dlvr),Cali,Salario a convenir,2023-03-29,2023-04-28,4,1
432,Work from home react native engineer / ref. 0198e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,5,1
433,Work from home react native engineer / ref. 0198e,Medellín,Salario a convenir,2023-03-29,2023-04-28,5,1
434,Work from home ios engineer / ref. 0047e,Cartagena,Salario a convenir,2023-03-29,2023-04-28,6,1
435,Work from home ios engineer / ref. 0047e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,6,1
436,Work from home ios engineer / ref. 0047e,Cali,Salario a convenir,2023-03-29,2023-04-28,6,1
437,Work from home senior project manager / ref. 0049e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,4,1
438,Work from home senior project manager / ref. 0049e,Cali,Salario a convenir,2023-03-29,2023-04-28,4,1
439,Work from home engineering manager / ref. 0049e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,10,1
440,Work from home engineering manager / ref. 0049e,Cartagena,Salario a convenir,2023-03-29,2023-04-28,10,1
441,Work from home golang engineer / ref. 0138e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,5,1
442,Work from home quality assurance engineer / ref. 0166e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,4,1
443,Work from home qa manager / ref. 0166e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,7,1
444,Work from home qa manager / ref. 0166e,Medellín,Salario a convenir,2023-03-29,2023-04-28,7,1
445,Work from home qa manager / ref. 0166e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,7,1
446,Work from home infrastructure architect / ref. 1017e,Medellín,Salario a convenir,2023-03-29,2023-04-28,6,1
447,Work from home it infrastructure analyst / ref. 1017e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,2,1
448,Work from home infrastructure architect / ref. 1017e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,6,1
449,Work from home salesforce tech lead / ref. 0102e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,7,1
450,Work from home ruby on rails tech lead / ref. 0026e,Medellín,Salario a convenir,2023-03-29,2023-04-28,7,1
451,Work from home ruby on rails tech lead / ref. 0026e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,7,1
452,Work from home salesforce tech lead / ref. 0102e,Cali,Salario a convenir,2023-03-29,2023-04-28,7,1
453,Work from home salesforce tech lead / ref. 0102e,Cartagena,Salario a convenir,2023-03-29,2023-04-28,7,1
454,Work from home php developer / ref. 0021e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,5,1
455,Work from home big data architect / ref. 0099e,Cúcuta,Salario a convenir,2023-03-29,2023-04-28,6,1
456,Work from home salesforce architect / ref. 0102e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,6,1
457,Work from home big data architect / ref. 0099e,Medellín,Salario a convenir,2023-03-29,2023-04-28,6,1
458,Work from home big data architect / ref. 0099e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,6,1
459,Work from home software development engineer in test / ref. 0686e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,5,1
460,Work from home data engineer / ref. 0960e,Cali,Salario a convenir,2023-03-29,2023-04-28,5,1
461,Work from home data engineer / ref. 0960e,Cúcuta,Salario a convenir,2023-03-29,2023-04-28,5,1
462,Work from home data engineer / ref. 0960e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,5,1
463,Work from home etl developer / ref. 0339e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,5,1
464,Work from home data engineer / ref. 0960e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,5,1
465,Work from home etl engineer / ref. 0339e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,5,1
466,Work from home business intelligence analyst / ref. 0078e,Cartagena,Salario a convenir,2023-03-29,2023-04-28,5,1
467,Work from home business intelligence analyst / ref. 0078e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,5,1
468,Work from home lean coach / ref. 0073e (dlvr),Medellín,Salario a convenir,2023-03-30,2023-04-29,3,1
469,Work from home lean master / ref. 0073e (dlvr),Bogotá,Salario a convenir,2023-03-30,2023-04-29,3,1
470,Work from home lean coach / ref. 0073e (dlvr),Cali,Salario a convenir,2023-03-30,2023-04-29,3,1
471,Work from home lean coach / ref. 0073e (dlvr),Barranquilla,Salario a convenir,2023-03-30,2023-04-29,3,1
472,Analista desarrollo . net,Bogotá,0,2023-02-20,2023-04-21,2,1
473,Desarrollador. net,Bogotá,0,2023-03-10,2023-04-09,2,1
474,Desarrollador flutter 100% remoto,Remoto,Salario a convenir,2023-03-29,2023-04-28,3,1
475,Work from home python backend tech lead / r + d / ref. 0071e (rd),Medellín,Salario a convenir,2023-03-28,2023-04-27,7,1
476,Work from home android developer / ref. 0046e,Cali,Salario a convenir,2023-03-29,2023-04-28,5,1
477,Work from home react native tech lead / ref. 0198e,Barranquilla,Salario a convenir,2023-03-29,2023-04-28,7,1
478,Work from home business and data science analyst / ref. 1028e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,3,1
479,Work from home salesforce developer / ref. 0102e,Medellín,Salario a convenir,2023-03-29,2023-04-28,5,1
480,Work from home salesforce developer / ref. 0102e,Cali,Salario a convenir,2023-03-29,2023-04-28,5,1
481,Work from home salesforce developer / ref. 0102e,Bogotá,Salario a convenir,2023-03-29,2023-04-28,5,1
482,Work from home site reliability engineer / ref. 0966e,Cartagena,Salario a convenir,2023-03-29,2023-04-28,5,1
483,Work from home site reliability engineer / ref. 0966e,Cúcuta,Salario a convenir,2023-03-29,2023-04-28,5,1
484,Analista junior business intelligence,Remoto,0,2023-03-13,2023-04-12,0,1
485,Work from home python backend engineer / r + d / ref. 0071e (rd),Cúcuta,Salario a convenir,2023-03-28,2023-04-27,4,1
486,Work from home senior python backend developer / research + development / ref. 0071e (rd),Barranquilla,Salario a convenir,2023-03-28,2023-04-27,5,1
487,Work from home senior python backend developer / research + development / ref. 0071e (rd),Cartagena,Salario a convenir,2023-03-28,2023-04-27,5,1
488,Work from home senior python backend developer / research + development / ref. 0071e (rd),Cali,Salario a convenir,2023-03-28,2023-04-27,5,1
489,Work from home python backend engineer / r + d / ref. 0071e (rd),Bogotá,Salario a convenir,2023-03-28,2023-04-27,4,1
490,Work from home junior python backend developer / research + development / ref. 0071e (rd),Medellín,Salario a convenir,2023-03-28,2023-04-27,1,1
491,Work from home junior python backend developer / research + development / ref. 0071e (rd),Barranquilla,Salario a convenir,2023-03-28,2023-04-27,1,1
492,Work from home python architect / research + development / ref. 0071e (rd),Barranquilla,Salario a convenir,2023-03-28,2023-04-27,6,1
493,Work from home python architect / research + development / ref. 0071e (rd),Cartagena,Salario a convenir,2023-03-28,2023-04-27,6,1
494,Work from home python architect / research + development / ref. 0071e (rd),Bogotá,Salario a convenir,2023-03-28,2023-04-27,6,1
495,Work from home react team lead / ref. 0169e,Cúcuta,Salario a convenir,2023-03-28,2023-04-27,7,1
496,Work from home senior software engineer (react) / ref. 0169e,Bucaramanga,Salario a convenir,2023-03-28,2023-04-27,5,1
497,Work from home react frontend tech lead / ref. 0169e,Barranquilla,Salario a convenir,2023-03-28,2023-04-27,7,1
498,Work from home react frontend tech lead / ref. 0169e,Cúcuta,Salario a convenir,2023-03-28,2023-04-27,7,1
499,Work from home react frontend tech lead / ref. 0169e,Cali,Salario a convenir,2023-03-28,2023-04-27,7,1
500,Work from home react team lead / ref. 0169e,Bogotá,Salario a convenir,2023-03-28,2023-04-27,7,1
501,Work from home react frontend tech lead / ref. 0169e,Cartagena,Salario a convenir,2023-03-28,2023-04-27,7,1
502,Work from home react frontend developer / ref. 0169e,Bucaramanga,Salario a convenir,2023-03-28,2023-04-27,4,1
503,Work from home react frontend developer / ref. 0169e,Barranquilla,Salario a convenir,2023-03-28,2023-04-27,4,1
504,Work from home react frontend developer / ref. 0169e,Cúcuta,Salario a convenir,2023-03-28,2023-04-27,4,1
505,Work from home react frontend developer / ref. 0169e,Medellín,Salario a convenir,2023-03-28,2023-04-27,4,1
506,Work from home react frontend tech lead / ref. 0169e,Medellín,Salario a convenir,2023-03-28,2023-04-27,7,1
507,Work from home junior/midlevel react developer / ref. 0169e,Bogotá,Salario a convenir,2023-03-28,2023-04-27,2,1
508,Work from home junior/midlevel react developer / ref. 0169e,Barranquilla,Salario a convenir,2023-03-28,2023-04-27,2,1
509,Work from home react frontend architect / ref. 0169e,Bogotá,Salario a convenir,2023-03-28,2023-04-27,6,1
510,Work from home semi senior react developer / ref. 0169e,Bogotá,Salario a convenir,2023-03-28,2023-04-27,3,1
511,Work from home semi senior react developer / ref. 0169e,Cúcuta,Salario a convenir,2023-03-28,2023-04-27,3,1
